image_path,class_name,label_idx,crop,disease,is_healthy
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05654.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08966.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06067.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Common_rust_\img_01591.jpg,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05432.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06380.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02494.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
"C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Pepper,_bell___Bacterial_spot\img_04556.jpg","Pepper,_bell___Bacterial_spot",18,Pepper (Bell),Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04327.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03756.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07577.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10261.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08076.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02517.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Black_rot\img_02275.jpg,Grape___Black_rot,11,Grape,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___healthy\img_02834.jpg,Grape___healthy,14,Grape,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08493.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05807.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06339.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04321.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\img_02681.jpg,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),13,Grape,Leaf Blight (Isariopsis Leaf Spot),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04285.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_mosaic_virus\img_10554.jpg,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___healthy\img_07167.jpg,Strawberry___healthy,27,Strawberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Common_rust_\img_01507.jpg,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03342.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Leaf_Mold\img_08371.jpg,Tomato___Leaf_Mold,31,Tomato,Leaf Mold,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06453.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06445.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08840.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07310.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10271.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09548.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03940.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07525.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___healthy\img_04515.jpg,Peach___healthy,17,Peach,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00885.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09795.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05878.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07510.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08909.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06496.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02512.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Target_Spot\img_09390.jpg,Tomato___Target_Spot,34,Tomato,Target Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09595.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04072.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08027.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07337.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02019.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Cedar_apple_rust\img_00298.jpg,Apple___Cedar_apple_rust,2,Apple,Cedar Apple Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10254.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00440.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___healthy\img_01233.jpg,Cherry_(including_sour)___healthy,6,Cherry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_07042.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___healthy\img_10619.jpg,Tomato___healthy,37,Tomato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Squash___Powdery_mildew\img_06920.jpg,Squash___Powdery_mildew,25,Squash,Powdery Mildew,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04200.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09499.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02537.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05248.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_mosaic_virus\img_10500.jpg,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Common_rust_\img_01538.jpg,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___healthy\img_04546.jpg,Peach___healthy,17,Peach,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04303.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___healthy\img_01288.jpg,Cherry_(including_sour)___healthy,6,Cherry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10147.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Early_blight\img_07810.jpg,Tomato___Early_blight,29,Tomato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06355.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02093.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Apple_scab\img_00113.jpg,Apple___Apple_scab,0,Apple,Apple Scab,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00892.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00655.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08040.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05980.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_01977.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Late_blight\img_08222.jpg,Tomato___Late_blight,30,Tomato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03295.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08765.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Cherry_(including_sour)___healthy\img_01212.jpg,Cherry_(including_sour)___healthy,6,Cherry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08870.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05646.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Blueberry___healthy\img_00779.jpg,Blueberry___healthy,4,Blueberry,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_01997.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02413.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10175.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06260.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04173.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04356.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05086.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02367.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Esca_(Black_Measles)\img_02388.jpg,Grape___Esca_(Black_Measles),12,Grape,Esca (Black Measles),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_02030.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Leaf_Mold\img_08377.jpg,Tomato___Leaf_Mold,31,Tomato,Leaf Mold,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___healthy\img_10682.jpg,Tomato___healthy,37,Tomato,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_02993.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_07131.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06475.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___healthy\img_01998.jpg,Corn_(maize)___healthy,10,Corn (Maize),Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05267.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10125.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05159.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\img_01400.jpg,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot,7,Corn (Maize),Cercospora Leaf Spot Gray Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06392.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_mosaic_virus\img_10506.jpg,Tomato___Tomato_mosaic_virus,36,Tomato,Tomato Mosaic Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06234.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_05986.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___healthy\img_00399.jpg,Apple___healthy,3,Apple,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Common_rust_\img_01585.jpg,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___healthy\img_02893.jpg,Grape___healthy,14,Grape,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06368.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06076.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09911.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03956.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Early_blight\img_07780.jpg,Tomato___Early_blight,29,Tomato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04018.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Spider_mites Two-spotted_spider_mite\img_08919.jpg,Tomato___Spider_mites Two-spotted_spider_mite,33,Tomato,Spider Mites (Two-spotted spider mite),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___Black_rot\img_02249.jpg,Grape___Black_rot,11,Grape,Black Rot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09580.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Grape___healthy\img_02882.jpg,Grape___healthy,14,Grape,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06546.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05367.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Apple___Apple_scab\img_00081.jpg,Apple___Apple_scab,0,Apple,Apple Scab,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03910.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Northern_Leaf_Blight\img_01675.jpg,Corn_(maize)___Northern_Leaf_Blight,9,Corn (Maize),Northern Leaf Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Late_blight\img_05394.jpg,Potato___Late_blight,21,Potato,Late Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08565.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Strawberry___Leaf_scorch\img_07017.jpg,Strawberry___Leaf_scorch,26,Strawberry,Leaf Scorch,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Bacterial_spot\img_07305.jpg,Tomato___Bacterial_spot,28,Tomato,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04316.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03815.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Soybean___healthy\img_06324.jpg,Soybean___healthy,24,Soybean,Healthy,True
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03411.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03274.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10362.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Potato___Early_blight\img_05160.jpg,Potato___Early_blight,20,Potato,Early Blight,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Corn_(maize)___Common_rust_\img_01597.jpg,Corn_(maize)___Common_rust_,8,Corn (Maize),Common Rust,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Septoria_leaf_spot\img_08726.jpg,Tomato___Septoria_leaf_spot,32,Tomato,Septoria Leaf Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Peach___Bacterial_spot\img_04210.jpg,Peach___Bacterial_spot,16,Peach,Bacterial Spot,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Orange___Haunglongbing_(Citrus_greening)\img_03924.jpg,Orange___Haunglongbing_(Citrus_greening),15,Orange,Haunglongbing (Citrus Greening),False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_09599.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
C:\Users\user\Desktop\AGRISHIELD\ml-model\dataset\raw\Tomato___Tomato_Yellow_Leaf_Curl_Virus\img_10248.jpg,Tomato___Tomato_Yellow_Leaf_Curl_Virus,35,Tomato,Tomato Yellow Leaf Curl Virus,False
